Order_ID,Order_Date,City,State,Category,Sub_Category,Product_Name,Brand,Quantity,Unit_Price,Discount,Sales,Profit,Customer_Type,Delivery_Time_Min,Payment_Method,Rating
B1981,2026-03-07,Bengaluru,Karnataka,Fruits,Fruits,Banana,Fresh,3,678,5,1932.3,271.82,New,47,Wallet,3.3
B1982,2026-03-30,Mumbai,Maharashtra,Beverages,Beverages,Juice,Real,1,663,10,596.7,120.34,Returning,38,UPI,3.8
B1983,2026-05-17,Ahmedabad,Gujarat,Beverages,Beverages,Soft Drink,Coca-Cola,2,325,15,552.5,49.71,Returning,52,Wallet,3.2
B1984,2026-06-14,Ahmedabad,Gujarat,Fruits,Fruits,Apple,Fresh,4,610,15,2074,384.99,Returning,19,Cash,3.1
B1985,2026-05-15,Ahmedabad,Gujarat,Grocery,Grocery,Rice,Fortune,1,168,20,134.4,29.89,Returning,54,Credit Card,3.6
B1986,2026-01-21,Jaipur,Rajasthan,Grocery,Grocery,Rice,Fortune,7,541,0,3787,638.85,New,49,UPI,4.6
B1987,2026-06-24,Mumbai,Maharashtra,Grocery,Grocery,Atta,Aashirvaad,6,228,5,1299.6,146.57,New,22,Wallet,5
B1988,2026-06-29,Ahmedabad,Gujarat,Beverages,Beverages,Juice,Real,6,333,15,1698.3,358.01,Returning,45,Wallet,4.7
B1989,2026-01-26,Mumbai,Maharashtra,Dairy,Dairy,Milk,Amul,4,496,0,1984,470.82,Returning,52,Cash,3.5
B1990,2026-03-10,Jaipur,Rajasthan,Grocery,Grocery,Rice,Fortune,8,46,0,368,40.67,Returning,22,UPI,3.4
B1991,2026-04-17,Bengaluru,Karnataka,Grocery,Grocery,Atta,Aashirvaad,3,100,5,285,57.16,Returning,33,Wallet,3.4
B1992,2026-05-05,Pune,Maharashtra,Beverages,Beverages,Juice,Real,5,581,0,2905,528.16,New,58,UPI,4.9
B1993,2026-04-03,Pune,Maharashtra,Dairy,Dairy,Milk,Amul,7,681,0,4767,865.23,Returning,53,Cash,3.5
B1994,2026-01-12,Mumbai,Maharashtra,Dairy,Dairy,Milk,Amul,1,243,5,230.85,22.2,Returning,45,UPI,4.2
B1995,2026-04-27,Bengaluru,Karnataka,Snacks,Snacks,Biscuits,Britannia,3,563,0,1689,205.95,New,41,Cash,3.6
B1996,2026-02-28,Pune,Maharashtra,Fruits,Fruits,Apple,Fresh,6,186,0,1116,218.68,Returning,52,Credit Card,3.8
B1997,2026-03-27,Delhi,Delhi,Beverages,Beverages,Soft Drink,Coca-Cola,8,160,0,1280,105.53,Returning,41,Wallet,3.9
B1998,2026-03-05,Delhi,Delhi,Beverages,Beverages,Soft Drink,Coca-Cola,3,456,0,1368,168.41,Returning,55,Cash,3.3
B1999,2026-06-04,Pune,Maharashtra,Grocery,Grocery,Atta,Aashirvaad,1,536,5,509.2,114.04,New,33,Wallet,4.4
